Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2010-01-18,39.18119812011719,39.98081330160047,39.01461143568513,39.56434659052032,4085821
2010-01-19,38.731407165527344,39.614315552388064,38.53150227140076,39.14787381206092,4992784
2010-01-20,38.947959899902344,39.29779451336105,38.61478665981859,38.731398197638164,3697700
2010-01-21,37.86516571044922,39.13122736410083,37.66526302261746,38.81471082094955,3555527
2010-01-22,38.081729888916016,38.29829623135888,36.565792605538796,36.649085962184884,4943166
2010-01-25,38.41490936279297,38.9813060847303,37.33209781541409,38.08173588376031,2912852
2010-01-27,37.74854278564453,39.11455190227111,37.38205126733138,38.41488709802816,8252922
2010-01-28,37.948455810546875,39.2978107000535,36.0826862532564,38.614802565181314,11600411
2010-01-29,37.54865264892578,37.88182606563309,36.99891741514946,37.615286880371876,3996285
2010-02-01,37.6319465637207,37.86516750699484,37.31543226502889,37.39872562044657,2078776
2010-02-02,37.881813049316406,38.48152544522176,37.48200553853819,37.781860606752836,3466800
2010-02-03,37.6319465637207,38.06507246378803,37.48201897586425,37.98177910837034,2006355
2010-02-04,37.315425872802734,38.06506594314664,37.21547341152825,37.482012555101385,2254939
2010-02-05,35.78281784057617,36.98224253340997,35.6495494344728,36.848974127306604,4391981
2010-02-08,36.149322509765625,36.29925008609458,35.582928188369166,36.149322509765625,1831316
2010-02-09,36.016048431396484,36.315903537233424,35.83280264028443,36.016048431396484,1113258
2010-02-10,35.74950408935547,36.19928668249932,35.666210765498164,36.14931159197534,1023345
2010-02-11,35.66622543334961,36.066033100391685,35.63290718631404,35.81615302605577,640478
2010-02-15,34.949886322021484,36.14931107210805,34.916568089167306,35.74950357523785,1575236
2010-02-16,35.56626510620117,35.81614512541636,34.91657524866052,34.983211728032394,1192982
2010-02-17,35.682884216308594,35.89944604154207,35.54961348891521,35.81615268422505,989784
2010-02-18,36.032711029052734,36.465836897160905,35.383023356628826,35.7328558754653,1713670
2010-02-19,35.699527740478516,36.03270104525093,35.482965996166875,36.03270104525093,1267093
2010-02-22,35.649559020996094,36.09934396662942,35.56626567991411,35.78282746293668,835164
2010-02-23,35.51628112792969,35.716186009838545,35.33303536275923,35.64955180236093,801182
2010-02-24,35.399681091308594,35.61624288713876,35.19977615709873,35.38302197021167,906081
2010-02-25,35.466304779052734,35.64955053772269,35.01651994045155,35.64955053772269,1650113
2010-02-26,35.83281326293945,36.282596055033196,35.31639397470411,35.64956741750407,1548385
2010-03-02,35.83281326293945,36.48250102450398,35.64956741750407,35.84947238697486,780476
2010-03-03,36.21595001220703,36.31590246435858,35.49962598801782,35.49962598801782,1578097
2010-03-04,36.249267578125,36.48248845584214,36.08268091411615,36.31590179183329,1157814
2010-03-05,36.0660285949707,36.53247043833837,35.98273524726386,36.31590863809124,766252
2010-03-08,36.665733337402344,36.88229509150321,36.149314239766234,36.315900899682646,1998979
2010-03-09,36.249267578125,36.782343547267565,36.149315127824444,36.649075119850984,1368556
2010-03-10,36.3492317199707,36.54913442539326,36.032715148966965,36.282595225352885,1572349
2010-03-11,35.58293533325195,36.71572420350344,35.349712101602684,36.31591649985451,4256779
2010-03-12,35.41633224487305,35.78282381203142,35.16645224712224,35.333038912289446,7813231
2010-03-15,34.86660385131836,35.482975534629574,34.71667627576276,35.482975534629574,2420100
2010-03-16,34.966556549072266,35.06650901991871,34.5001124382811,34.666699136532934,1690093
2010-03-17,35.4329948425293,35.5995837835305,35.01652813871748,35.01652813871748,2067076
2010-03-18,35.34971237182617,35.61625159612201,34.0336776349946,35.16646651390546,2257266
2010-03-19,36.04936599731445,36.39919847584439,35.18311436090474,35.31638506007047,3363560
2010-03-22,35.83281326293945,36.3492325511748,35.53295580873328,35.64956741750407,2178427
2010-03-23,35.9660758972168,36.282590164595625,35.58292740399137,35.8994416713702,1381649
2010-03-25,35.466304779052734,36.132651349142805,35.316377252677654,36.132651349142805,3128139
2010-03-26,35.56626510620117,35.81614512541636,35.26640772745708,35.4996286268293,2059990
2010-03-29,35.56626510620117,35.86612022546882,35.349701067195475,35.79948600557339,1977720
2010-03-30,35.54960250854492,35.81614162152759,35.48296829516831,35.56626162675813,1369034
2010-03-31,35.699527740478516,35.849457535206966,35.08315622285911,35.64955264855308,1719363
2010-04-01,35.53294372558594,35.84946019619458,35.48296862995102,35.8161419594538,928358
2010-04-05,35.83281326293945,36.066034221004024,35.56627405680408,35.982740860304034,1444077
2010-04-06,35.71619415283203,35.9827333029872,35.61624168908928,35.9827333029872,2818200
2010-04-07,36.83231735229492,36.98224488355777,35.6828699333117,35.6828699333117,3932498
2010-04-08,37.032230377197266,37.61528380882473,36.03271020869305,37.31542866206413,4525961
2010-04-09,36.532470703125,37.13218326285633,36.415861371176234,37.048889914545775,2218499
2010-04-12,36.13266372680664,36.815669647015774,36.01605439278057,36.34922779195802,854787
2010-04-13,35.899444580078125,36.382545580954435,35.782832980790786,35.81615122615197,1196945
2010-04-15,35.866119384765625,36.28258607369561,35.749510067551064,36.149317637028574,1834504
2010-04-16,35.94941329956055,36.04936575840332,35.6828764219484,35.749510641351435,3410045
2010-04-19,35.83281326293945,35.949422612233235,35.48298069610409,35.782835890833255,1997149
2010-04-20,35.9660758972168,36.26593330274146,35.49963179733731,35.81614832419279,2663183
2010-04-21,36.665733337402344,37.04888175141962,35.94940934407607,35.98272757984982,4408329
2010-04-22,36.19929504394531,37.19881516110582,35.84946481052036,36.5491275368468,3257926
2010-04-23,36.532470703125,36.64908229455045,36.11600396157223,36.315908901308234,1225052
2010-04-26,36.782344818115234,37.09886129824882,36.5491239323402,36.64907638609416,1204934
2010-04-27,37.71522903442383,38.19832990452682,36.68239308100988,36.73236817604679,11718037
2010-04-28,38.28163146972656,40.14740339770714,36.01605417650592,37.482016220293005,8993805
2010-04-29,36.79901123046875,37.94845902776649,36.51581519142608,37.94845902776649,5294606
2010-04-30,36.665733337402344,37.148834199264705,36.58244000744414,37.148834199264705,1318467
2010-05-03,36.432518005371094,36.63242067198243,36.34922466274723,36.63242067198243,1557313
2010-05-04,35.81614685058594,36.63242116744472,35.699535265544725,36.449175359298486,1045708
2010-05-05,35.73285675048828,35.88278433095341,35.383024223085144,35.649563399176905,1404451
2010-05-06,35.56626510620117,35.81614512541636,35.116480167823255,35.482971766462775,1322298
2010-05-07,35.31639099121094,35.566271052201294,34.999874439708364,35.14980428388404,5243780
2010-05-10,36.016048431396484,36.1992919630322,35.383017722052664,35.41633370076991,1121466
2010-05-11,35.56626510620117,36.2825869241608,35.466312646619805,36.2825869241608,838559
2010-05-12,35.599578857421875,35.866115703398094,35.34969661023588,35.8494588451317,1266616
2010-05-13,36.09934616088867,36.18263950703355,35.4829744956259,35.81614788020543,1612426
2010-05-14,35.399681091308594,36.11600296318679,35.14980105328458,35.732854475340616,1711958
2010-05-17,34.53342056274414,35.28306048521802,34.333515679627354,34.983205420018884,1851642
2010-05-18,34.65003967285156,34.96655392387162,34.35018228282477,34.96655392387162,1361316
2010-05-19,34.2169189453125,34.65004484479395,34.017013988789714,34.65004484479395,2450689
2010-05-20,34.683353424072266,34.849940099105176,33.73381073207049,34.066984082136315,2116627
2010-05-21,34.4334831237793,34.7166814550043,33.433962791658615,33.7005019987862,1432024
2010-05-24,34.23357391357422,34.66669750101356,34.017009860377954,34.51676993155559,3809046
2010-05-25,33.61720657348633,34.06699159911206,33.33400825965133,33.983698243216686,2621138
2010-05-26,34.383506774902344,34.65004597244804,34.11696757735665,34.28355429338809,1674436
2010-05-27,33.767127990722656,34.816625438878035,33.38397952742121,34.816625438878035,4522469
2010-05-28,34.333518981933594,34.6167172170086,33.76712477125984,33.76712477125984,1223573
2010-05-31,34.41682052612305,34.53343212355877,34.03367200793732,34.40016366318377,3962642
2010-06-01,34.66670227050781,34.98321883338173,34.26689461045492,34.98321883338173,2173677
2010-06-02,34.78330993652344,34.866603283751424,34.31686809583737,34.78330993652344,1067731
2010-06-03,35.1831169128418,35.299728500635446,34.78330930529824,34.94989599673111,855327
2010-06-04,35.233089447021484,35.36635787811178,34.916572969098496,35.31638278132199,730766
2010-06-07,34.79996871948242,34.96655541231857,33.98369437648063,34.78330959830348,1110289
2010-06-08,34.333518981933594,34.983208784814344,34.20025055335492,34.799963000911475,1369731
2010-06-09,34.13362121582031,34.60006304196363,34.033668750367724,34.333523887248916,2036943
2010-06-10,33.96703338623047,34.550086779073865,33.81710582282318,34.250229392782785,2079894
2010-06-11,33.78378677368164,34.31686505245552,33.71715255370402,34.150278372773236,1791437
2010-06-14,34.333518981933594,34.43347143310573,33.88373634087337,34.300203004527056,1700881
2010-06-15,34.41682052612305,34.483457015787344,34.15028360537304,34.35018629593554,1047592
2010-06-16,34.200252532958984,34.71667167767655,34.116959195407,34.41681430680358,1289944
2010-06-17,34.26688766479492,34.433474344340745,34.066985005025806,34.20025344487188,662067
2010-06-18,34.26688766479492,34.61672014373644,33.95037342555316,34.183594325022014,1111519
2010-06-21,34.450138092041016,34.56674968717866,34.266892268029046,34.38350386316669,1131800
2010-06-22,34.183597564697266,34.566748319650785,34.01701086936355,34.48345497198393,1139377
2010-06-23,34.08364486694336,34.26689068247642,33.95037641536112,33.983694657995,1355354
2010-06-24,33.800445556640625,34.25022823161372,33.65051799831626,34.01700733427844,2329371
2010-06-25,33.767127990722656,34.05032625279867,33.61720042940802,33.68383465005048,1672844
2010-06-28,34.4001579284668,34.566744605902926,33.78378631816254,33.78378631816254,2401306
2010-06-29,34.16693878173828,34.899922056049114,34.017011206348045,34.56674866208117,1542276
2010-06-30,34.683353424072266,34.81662411978443,33.850420048907694,33.98369074461986,2708253
2010-07-01,34.4001579284668,34.66669480478347,34.150277912312596,34.55008548626403,1450319
2010-07-02,34.50011444091797,34.73333763958987,34.35018685568377,34.51677356360551,1534161
2010-07-05,34.01700973510742,34.616722270207404,33.31734699372126,34.31686713239571,1409644
2010-07-06,34.00035095214844,34.13362166098217,33.91705760643109,34.01701007318723,765539
2010-07-07,34.2169189453125,34.91658177418851,34.16694157644337,34.31687142357389,4099698
2010-07-08,33.98369216918945,34.650038897253836,33.933714808898735,34.650038897253836,2147848
2010-07-09,33.96703338623047,34.21691341173478,33.86708092413344,34.150279190162266,2076435
2010-07-12,33.63386154174805,34.15028073640109,33.55056819614196,34.03366914876193,4188571
2010-07-13,33.6505241394043,33.80045172508986,33.40064407676942,33.583887648453526,3777184
2010-07-14,33.55057144165039,33.98369733259571,33.46727808798694,33.9503790873396,2928502
2010-07-15,33.56722640991211,33.86708154219897,33.50058992764699,33.81710643997667,3552196
2010-07-16,33.4339485168457,33.80044005260513,33.317339216904834,33.80044005260513,1309829
2010-07-19,33.33399200439453,33.78377681068356,33.017477858235026,33.017477858235026,3056097
2010-07-20,33.26736068725586,33.53389977113934,33.21738559754844,33.48392468143192,2241425
2010-07-21,33.284027099609375,33.433954661072164,33.184074638808696,33.433954661072164,1373142
2010-07-22,33.800445556640625,34.21691225169521,33.31734464227259,33.550565539607874,5819774
2010-07-23,33.6505241394043,34.116966019198664,33.51725341697959,34.116966019198664,1826820
2010-07-26,33.6505241394043,33.80045172508986,33.31735072255779,33.6505241394043,1879489
2010-07-27,33.700504302978516,33.917066152620755,33.36733083615834,33.36733083615834,2785906
2010-07-28,33.73381042480469,34.18359308761086,33.567223751289134,33.817103761562464,3199899
2010-07-29,33.4339485168457,33.96702670350014,33.234045891457335,33.38397342536763,2312762
2010-07-30,33.45061492919922,33.71715408065695,33.36732158558596,33.483933170435144,1285466
2010-08-02,33.500579833984375,33.7837780198544,33.41728651572564,33.65050961443078,778568
2010-08-03,33.284027099609375,33.58388222253495,33.21739287890108,33.58388222253495,1708893
2010-08-04,33.36732482910156,33.48393642528613,32.867564718842175,33.48393642528613,1886451
2010-08-05,32.917537689208984,33.58388445963173,32.81758522175024,33.16741772811751,1508701
2010-08-06,33.16740798950195,33.73380438563726,32.984162229545,33.067455551391255,3922176
2010-08-09,34.03366470336914,34.11695803809566,33.51724557616948,33.56722293269118,3155186
2010-08-10,33.817108154296875,34.300209118349976,33.66717832107638,34.300209118349976,2033594
2010-08-11,33.36732482910156,33.85042581712362,33.317349721866336,33.65052312870593,1383082
2010-08-12,33.23404312133789,33.38397064275144,33.15074754335717,33.18406577454946,746648
2010-08-13,33.950382232666016,34.0503347182176,33.20074198024468,33.43396294021369,2838836
2010-08-16,35.08315658569336,35.816139671354144,34.116954895651205,34.116954895651205,10437835
2010-08-17,34.983211517333984,35.749510690207224,34.84994081886935,35.46631243301175,4272775
2010-08-18,34.633384704589844,35.39968400278371,34.20025881783011,35.199779052132506,2042150
2010-08-19,34.76665115356445,35.31638860630573,34.36684353487414,35.31638860630573,2150678
2010-08-20,34.383506774902344,35.01653539203105,34.316872540385155,34.81663268847949,1350531
2010-08-23,34.76665115356445,34.94989697114488,34.08364524775197,34.55008935245456,1558660
2010-08-24,34.333518981933594,34.96654966637295,34.16693231647212,34.96654966637295,1419761
2010-08-25,34.333518981933594,34.6500354538914,34.100298102182784,34.15027545750698,1708531
2010-08-26,35.13314437866211,35.383024434086366,34.31686998283823,34.61672514555662,6819779
2010-08-27,34.76665115356445,35.48297530238308,34.55008935245456,35.283070363299586,3318728
2010-08-30,36.232608795166016,36.48248879349195,34.98320880353633,35.11647723218633,12599675
2010-08-31,36.249267578125,36.89895511586425,35.81614179980675,36.282583555241025,7251681
2010-09-01,36.04936599731445,36.549126035363955,35.74951087827533,36.24927091632483,4105554
2010-09-02,35.84946823120117,36.34922833746748,35.66622240700817,36.34922833746748,2077611
2010-09-03,35.98273468017578,36.349226308100654,35.91610045495579,36.11600313061576,2025354
2010-09-06,35.999385833740234,36.249265817617655,35.64955340441662,35.64955340441662,1657041
2010-09-07,35.88169479370117,36.4870095425027,35.73036667664667,36.4870095425027,2364772
2010-09-08,35.81443786621094,36.01621020798729,35.562223579282225,35.88169455327523,2119627
2010-09-09,35.14185333251953,35.98256730883985,35.024152463601645,35.948937837553984,4325702
2010-09-13,35.49496078491211,35.81443400504608,35.25956126527383,35.579032204824586,2223035
2010-09-14,35.32681655883789,35.76398838134446,35.15867372561099,35.34363129827721,2096762
2010-09-15,35.932132720947266,36.083460811474275,35.32681579767305,35.32681579767305,3700295
2010-09-16,35.52857971191406,36.285222266377744,35.41087884676447,35.94893668661611,1645185
2010-09-17,35.39407730102539,35.797619664998344,35.310005880173385,35.73036298443339,3999245
2010-09-20,35.52857971191406,35.73035197200406,35.44450831697365,35.57902163664529,1658444
2010-09-21,35.52857971191406,35.98256615682529,35.41087884676447,35.831235821466514,4168036
2010-09-22,35.59585189819336,35.915325162783,35.41089429253187,35.562224693898976,2530696
2010-09-23,35.32681655883789,35.730361183048956,35.20911794392894,35.51177413150411,1296047
2010-09-24,35.49496078491211,35.579032204824586,35.125047905647165,35.326817945087164,2212027
2010-09-27,35.59585189819336,36.01621133683322,35.41089429253187,36.01621133683322,1731020
2010-09-28,35.94895553588867,36.03302697491063,35.51178359685777,35.64629926764314,3076594
2010-09-29,36.53744888305664,37.142763588702266,36.01620788154002,36.01620788154002,11684464
2010-09-30,35.81443786621094,36.92418118481396,35.69673695341082,36.58789546890902,5236368
2010-10-01,36.48699188232422,36.73920604886796,35.94893408146462,35.94893408146462,3875195
2010-10-04,36.890541076660156,37.159570028021534,36.2684140497562,36.73921300420151,4550532
2010-10-05,37.63037109375,37.865772864762874,36.85691595099206,36.89054314643465,10282420
2010-10-06,37.57993698120117,38.21887891399553,37.31090795875703,37.832151262133166,5975746
2010-10-07,36.73922348022461,37.79852257007228,36.45337971028681,37.57993776759053,5825104
2010-10-08,36.82329177856445,37.226834146077735,36.53744803292661,36.82329177856445,2872678
2010-10-11,36.95780563354492,37.57993507383441,36.82329226944177,37.52949313244156,2923343
2010-10-12,36.80647277832031,37.04187227541041,36.38611571902263,36.99143034052789,1328063
2010-10-13,36.94098663330078,37.32771419706714,36.75602907996705,36.92417189561901,2785869
2010-10-14,35.965763092041016,37.26046390646624,35.64629214372071,37.12594826256386,6206210
2010-10-15,35.898502349853516,36.4701875001705,35.54540196035145,35.982573762564336,3825540
2010-10-18,35.898502349853516,36.55425891288132,35.57902915708596,36.45337276151173,2661071
2010-10-19,35.42770767211914,36.15072332451279,35.242750073572694,36.04983715434351,2506333
2010-10-20,35.05778503417969,35.73035627469476,34.88964222405092,35.57902592111262,1611212
2010-10-21,35.51177978515625,35.982581161495375,35.37726640939278,35.74717933303406,5077785
2010-10-22,35.94895553588867,36.58789984080576,35.545413084700044,35.96577027980981,7613777
2010-10-25,34.889644622802734,36.28522913058838,34.755128997101735,36.01620244035233,4373958
2010-10-26,34.36840057373047,35.10822851484024,34.23388495133956,34.973715173032254,3559839
2010-10-27,34.250709533691406,34.72151092650488,34.16663810075152,34.58699526545092,4326267
2010-10-28,33.61177444458008,34.536560396460935,33.35956009406711,34.536560396460935,12789477
2010-10-29,33.763092041015625,34.301150066092234,33.628578675038135,33.66220587624085,2557085
2010-11-01,33.84716796875,34.200268452155164,33.7294670474204,33.89760991755775,3644082
2010-11-02,33.66221237182617,33.779913300205976,32.97282610685253,33.628585164134634,8722079
2010-11-03,33.7799072265625,33.830349169322204,33.30910587827735,33.62857911770002,5792586
2010-11-04,34.13300323486328,35.09141598691456,33.62857475044164,33.897601451000064,7578044
2010-11-08,33.073707580566406,33.426808034831666,32.3843214137787,32.70379238455834,23828591
2010-11-09,34.906463623046875,35.310008295203545,33.0905217206755,33.191407888714664,37552410
2010-11-10,34.3011474609375,35.39407588839305,34.18344656420902,34.97371880091014,23142609
2010-11-11,34.04894256591797,34.872842227695315,33.897612148368346,34.301156887722286,9305659
2010-11-12,33.47724151611328,34.284328390478024,33.29228396486826,33.91441328798799,8655373
2010-11-15,34.03211975097656,34.57017547487579,33.62857738790633,33.62857738790633,6781511
2010-11-16,33.67902755737305,34.21708569332733,33.59495611616668,34.21708569332733,5839719
2010-11-18,34.0993766784668,34.38522042302862,33.443620048653315,33.99849051682243,11698558
2010-11-19,34.26752471923828,34.72151137521398,33.72946662923625,33.796725600924205,13151040
2010-11-22,34.11619186401367,34.26751996816324,33.19140621794228,33.9648637598641,16159489
2010-11-23,33.107337951660156,33.76309465254308,32.61972183096286,33.32592275842663,29650997
2010-11-24,32.65334701538086,33.04007463199009,32.28343185816779,32.451574696794964,29495589
2010-11-25,32.46839141845703,32.703790950785866,31.375462900674346,31.947148130782466,297127250
2010-11-26,32.43475341796875,32.53563726924686,31.425896660526917,32.19935168343292,108003635
2010-11-29,31.560422897338867,32.28343629046734,31.274579120194943,32.19936485961131,47311917
2010-11-30,31.930330276489258,31.980772210401845,30.871029139078257,31.308200928458213,56380039
2010-12-01,32.569278717041016,32.703792088599315,31.745379184933743,31.81263587071289,49377032
2010-12-02,33.29229736328125,33.32592685179914,32.468397700430856,32.754241511081545,69791050
2010-12-03,33.56132507324219,33.74628269144766,32.70379595653222,33.29229601772365,70133580
2010-12-06,33.52769470214844,33.72946476430546,33.225036188037684,33.628580873518686,35990183
2010-12-07,33.275474548339844,33.46042983590136,32.98963082660883,33.275474548339844,22324627
2010-12-08,32.90556335449219,33.20821957092985,32.72060576418768,33.023264261208695,8690959
2010-12-09,32.148921966552734,33.04007819514893,31.947149626206993,32.88875008018135,19659317
2010-12-10,32.317073822021484,32.434774766760974,31.81264511128212,32.0816742131266,12656908
2010-12-13,32.92237091064453,33.04006951109146,32.26661439775125,32.31705632928809,10228525
2010-12-14,32.63652801513672,33.12414172738741,32.53564186901312,32.95599891070904,12502825
2010-12-15,32.50202178955078,32.7206065868533,32.367506138409425,32.61972041864313,7532899
2010-12-16,32.317073822021484,32.53565868444158,32.064859466651804,32.51884621855087,10117565
2010-12-20,32.23299026489258,32.65334736597382,32.11528936435654,32.19936078457279,12117884
2010-12-21,32.670166015625,32.989636994559746,32.249808864241515,32.28343606800209,13693395
2010-12-22,32.939186096191406,33.056884698239756,32.67015713630779,32.75422854373499,11598882
2010-12-23,32.703792572021484,32.98963634153745,32.653350627087356,32.80467874247321,4611659
2010-12-24,32.8719367980957,32.956008230209115,32.45157963752863,32.45157963752863,4676656
2010-12-27,32.51882553100586,32.88873831520303,32.401124661144294,32.787852181119206,5508784
2010-12-28,32.33388137817383,32.602910420192345,32.24980994507951,32.45158001615572,6071879
2010-12-29,32.18254470825195,32.45157139824356,32.11528575517108,32.300243314977536,10314957
2010-12-30,32.485206604003906,32.80467756514933,31.82944994047731,32.182550384094206,31947999
2010-12-31,33.0568962097168,33.124152902962926,32.53565284603784,32.5860970764102,12208677
2011-01-03,33.0568962097168,33.208224339666515,32.905568079767086,33.10734044008915,5686478
2011-01-04,33.09052276611328,33.25866562462961,32.87193568169197,33.10733750808161,9878712
2011-01-05,32.98963928222656,33.24185359054646,32.85512589668942,33.090525461671255,6557909
2011-01-06,33.29229736328125,33.54451396599784,32.88875490398552,33.02327057747329,16916733
2011-01-07,32.90556335449219,33.594949492581705,32.67016382164252,33.292290995560684,15775814
2011-01-10,32.33388137817383,33.15778096638139,32.266624687815096,32.888751924362865,11747099
2011-01-11,32.30024719238281,32.956003818976285,32.014405729807834,32.55246145496363,8402847
2011-01-12,32.703792572021484,32.77105153937827,32.11529257173383,32.5188372535407,5356220
2011-01-13,32.53564453125,32.771046318327855,32.43476065745446,32.6869749031095,5840003
2011-01-14,32.82148742675781,33.34273064407116,32.36750088380486,32.451572296901105,13619178
2011-01-17,32.8719367980957,32.956008230209115,32.16573813669316,32.45157963752863,10222664
2011-01-18,33.174591064453125,33.258662485776874,32.686977276892,32.686977276892,8525103
2011-01-19,32.92237091064453,33.29228372994141,32.7542280980779,32.9055561732713,8181638
2011-01-20,33.258663177490234,33.29229037836915,32.61971899379099,32.61971899379099,8113388
2011-01-21,33.24184799194336,33.292289932878425,32.922377044660294,33.04007566703654,7263505
2011-01-24,33.140960693359375,33.376360210625236,32.92237591602319,33.006447335088374,10580288
2011-01-25,33.09052276611328,33.44362322511426,32.972821852918464,33.292292827982784,5774233
2011-01-27,33.22503662109375,33.46043617030355,31.325023204620376,33.05689376014625,21308494
2011-01-28,32.46839141845703,33.22503423846043,32.014407094805,33.12414807300998,12161301
2011-01-31,32.46839141845703,33.09052087158206,32.014407094805,32.232991886128204,10372393
2011-02-01,32.165740966796875,32.821497738861574,32.115296734740355,32.619725371803014,5685819
2011-02-02,32.132102966308594,32.45157389569715,31.728560619681833,32.30024580078501,9759510
2011-02-03,33.174591064453125,33.27547722615828,31.96396168515776,32.11528978742386,8272335
2011-02-04,32.720603942871094,33.69583378265488,32.67016200313366,33.10733384299652,13585721
2011-02-07,32.88875198364258,33.12415154061423,32.45158007464746,32.737423859916774,10075695
2011-02-08,32.18254470825195,33.29228550592477,32.098473297483835,33.29228550592477,6969251
2011-02-09,32.24980926513672,32.6869811641267,31.8630793127064,32.619722194602446,15914271
2011-02-10,32.0816650390625,32.70379223605395,31.96396412798073,32.16573646681135,15041071
2011-02-11,32.5887451171875,32.96060692160976,32.369006408002846,32.62254948526295,16032113
2011-02-14,33.31556701660156,33.55220675875357,32.470423442773914,32.639452157539445,9448315
2011-02-15,33.38318634033203,33.55221509710435,33.06203216098446,33.298671961945864,6653191
2011-02-16,33.33247756958008,33.40008861161753,33.19725548550517,33.281769861201774,3070813
2011-02-17,33.33247756958008,33.450798612594994,33.214156526565155,33.33247756958008,2410838
2011-02-18,33.16344451904297,33.467695315069534,32.859193723016396,33.332473248524146,7982842
2011-02-21,33.450801849365234,33.46770289206061,32.80849115636016,32.80849115636016,9078739
2011-02-22,33.28177261352539,33.43389804383987,33.062033842982835,33.29867365598306,6311548
2011-02-23,33.67054748535156,33.89028631873117,33.29868317815531,33.29868317815531,28541975
2011-02-24,33.21416091918945,33.8057639199053,32.75778460563078,33.63673285355829,14267832
2011-02-25,33.53530502319336,33.75504143077445,32.60564711133725,33.31556632301365,31955636
2011-02-28,33.450801849365234,35.29321495930728,33.02822992999324,33.90717814672736,128195783
2011-03-01,33.63672637939453,33.839561785891014,33.129640155752355,33.63672637939453,22095525
2011-03-03,33.569122314453125,34.11001531573276,33.3155791499657,33.3155791499657,12055696
2011-03-04,33.46770477294922,33.78886128380048,33.34938600443516,33.569122497818064,5797710
2011-03-07,33.14653778076172,33.433887508385354,32.48732626205891,33.433887508385354,6845096
2011-03-08,33.11274337768555,33.43389756880854,32.35211394432089,33.12964441990308,8299919
2011-03-09,33.14653778076172,33.2986631631395,32.994412398383936,33.12963445103116,4984092
2011-03-10,33.264869689941406,33.43389845740372,32.893005484484554,33.12964530041192,4963678
2011-03-11,33.14653778076172,33.33246982260062,32.960605738922816,32.960605738922816,6148250
2011-03-14,33.400089263916016,33.501506975252454,33.01132404515876,33.01132404515876,4743614
2011-03-15,33.04512405395508,33.21415278631394,32.80848428717245,33.07893071746641,7316083
2011-03-16,33.33247756958008,33.46769965365498,33.12964215086855,33.1465454845277,3548194
2011-03-17,33.24795913696289,33.31557017075043,33.06202707459797,33.06202707459797,4312518
2011-03-18,33.11274337768555,33.467701945842926,32.99442232656687,33.298673182873,7614611
2011-03-21,32.92680740356445,33.16344718534388,32.876097405083755,33.062029480981536,3473055
2011-03-22,32.90990447998047,33.09583655819036,32.723972401770574,33.09583655819036,3536038
2011-03-23,32.94371795654297,33.247968843712464,32.82539689342175,32.909911283479886,5655111
2011-03-24,33.11274337768555,33.19725775917051,32.84229689841381,33.12964441990308,7807585
2011-03-25,33.18034744262695,33.26486180632861,32.97751205270344,33.197250773887056,8602591
2011-03-28,33.50149917602539,33.60291686375155,33.095830717719416,33.14653841528316,11509824
2011-03-29,33.73814010620117,33.92407215814214,33.3831793329682,33.50150035491211,8985339
2011-03-30,34.14381408691406,34.26213282740202,33.75504661577056,33.80575661249309,4832583
2011-03-31,34.44806671142578,34.769220870522894,33.90717380682078,34.1438158854599,15647437
2011-04-01,35.44534683227539,35.665085645835596,34.2621452430429,34.2621452430429,22114974
2011-04-04,35.80030059814453,36.25667917963623,35.22560325698416,35.22560325698416,10060811
2011-04-05,35.56366729736328,35.91862822655584,35.208706368170716,35.66508503321826,7752278
2011-04-06,35.512939453125,36.138346599732245,35.377717401609246,35.49603841613449,5371783
2011-04-07,35.479148864746094,36.07074958192112,35.293216752256896,35.512953244453534,5888794
2011-04-08,35.46224594116211,35.64817805581445,35.022770659056455,35.51295365761296,3282029
2011-04-11,35.24250030517578,35.47914007489912,35.02276157481923,35.17488697731288,2761151
2011-04-13,35.58055877685547,35.76648855592166,34.83683049019469,34.853733822636805,5725109
2011-04-15,35.512939453125,35.73267815258637,35.377717401609246,35.512939453125,2726721
2011-04-18,35.2255973815918,35.884808995106035,35.10727634905893,35.49604381838196,3846832
2011-04-19,34.97205352783203,35.41152869162724,34.819928126833396,35.41152869162724,2130742
2011-04-20,35.24250030517578,35.41152903963516,34.853732840359854,35.41152903963516,3816903
2011-04-21,35.36082077026367,35.496045139992994,35.09037432340408,35.242502025924445,3804886
2011-04-25,35.34391784667969,35.63126762965722,35.15798806162265,35.15798806162265,1583736
2011-04-26,35.259395599365234,35.546745318164895,34.853727161282265,35.496037623128984,4390914
2011-04-27,35.276302337646484,35.49604105343409,35.073469245302675,35.327012330181525,2846797
2011-04-28,35.17489242553711,35.327020144192694,35.03967033406469,35.20869909470486,5158203
2011-04-29,35.34391784667969,35.665074295630724,35.03966702331447,35.17488910201033,3615042
2011-05-02,35.969329833984375,36.104554223005,35.15799267025811,35.15799267025811,5731198
2011-05-03,35.157981872558594,36.00312544712984,35.022757525067995,35.83409673221559,3804669
2011-05-04,35.259395599365234,35.36081328203562,34.66779512515299,35.039659197411545,4044546
2011-05-05,34.43116760253906,35.259408101592754,34.076206733630514,35.15799267556121,5204752
