Price,Close,High,Low,Open,Volume
Ticker,BPCL.NS,BPCL.NS,BPCL.NS,BPCL.NS,BPCL.NS
Date,,,,,
2000-02-03,5.587789058685303,5.927330123422346,5.390211387904558,5.854152985000144,2237952
2000-02-04,5.427532196044922,5.751706214334996,5.374844944866391,5.751706214334996,598416
2000-02-07,5.391677379608154,5.634624476905928,5.272398603320084,5.634624476905928,182352
2000-02-08,5.1779985427856445,5.415091829386004,4.987006849543844,5.411433206722683,822312
2000-02-09,5.572422504425049,5.592180139394611,5.1523870163727015,5.40045684920567,3159816
2000-02-10,5.12677526473999,5.480951542457581,5.12677526473999,5.3931392311233886,920208
2000-02-11,4.796014785766602,5.2687378063844,4.716983584679904,5.26727429043667,597600
2000-02-14,5.152386665344238,5.179462213995001,4.683322582130706,4.815041032893545,1243560
2000-02-15,4.872119903564453,5.53217577382377,4.741864948991803,5.53217577382377,639072
2000-02-16,4.830408573150635,5.01993676159069,4.756499835268937,4.9467599492715495,396480
2000-02-17,4.796746730804443,4.866264576048607,4.712593056068602,4.82967634222873,329280
2000-02-18,4.414031028747559,4.82967625132199,4.414031028747559,4.800405262844247,613872
2000-02-21,4.302070617675781,4.536968444616959,4.248651448124723,4.248651448124723,1031400
2000-02-22,3.958139657974243,4.302802883149414,3.958139657974243,4.302802883149414,2293128
2000-02-23,3.8703277111053467,4.112543159261172,3.642015499348963,3.966189194544381,2671704
2000-02-24,3.953016519546509,3.995459486788577,3.746657756967041,3.805199399568107,604824
2000-02-25,3.9522857666015625,4.0247309934897215,3.925942139090613,3.9808248359790066,961008
2000-02-28,4.266946792602539,4.268410643949188,3.9369189941700014,4.089858967084534,428328
2000-02-29,4.0144853591918945,4.608682235344255,3.953016682178477,4.595510256349472,919488
2000-03-01,4.038633823394775,4.280849570818548,4.024730254067728,4.280849570818548,650640
2000-03-02,3.7642202377319336,4.243529239842104,3.7173870582082706,4.024730091937464,621240
2000-03-03,3.6500649452209473,3.7320231908973676,3.5132240055607427,3.7320231908973676,822552
2000-03-06,3.358820676803589,3.673481325716482,3.358088751270188,3.6515282493975043,1099152
2000-03-07,3.0902621746063232,3.4378528727928455,3.0902621746063237,3.3075975585855732,317712
2000-03-08,2.867072105407715,3.0426967284654034,2.8539001246874345,2.8978062804518565,861720
2000-03-09,2.8963422775268555,2.985618090246523,2.7075457054762175,2.897805793474566,2550264
2000-03-10,2.9073190689086914,2.997326479985945,2.8290194514598035,2.8963425308521464,1955280
2000-03-13,2.9102466106414795,3.000254382816506,2.8539007229087208,2.9109788713578775,774288
2000-03-14,3.1151416301727295,3.135631191944673,2.883170795271788,2.9124414542414,658152
2000-03-15,3.2724719047546387,3.364675103197211,3.1334358514334193,3.183196408760689,4506456
2000-03-16,3.2629590034484863,3.3222322450193,3.1466076270451104,3.2929615870160602,242064
2000-03-17,3.2629590034484863,3.2629590034484863,3.2629590034484863,3.2629590034484863,0
2000-03-20,3.2629590034484863,3.2629590034484863,3.2629590034484863,3.2629590034484863,0
2000-03-21,3.5183465480804443,3.5242006128919225,3.2197845530116274,3.2783262060585723,775536
2000-03-22,3.7386085987091064,3.7759287578082574,3.4978563732873,3.5124918677286114,939720
2000-03-23,3.836665391921997,3.885694012098739,3.5000517096893105,3.5000517096893105,502824
2000-03-24,3.588595390319824,3.8066625971743777,3.5307856780126725,3.717386792285481,647280
2000-03-27,3.3054018020629883,3.658846532683755,3.3017431786252693,3.4832218883956574,265248
2000-03-28,3.5703012943267822,3.5703012943267822,3.21978372658093,3.3515021608949853,303264
2000-03-29,3.836665391921997,3.8556914336316974,3.7393400770084186,3.805199297552465,762984
2000-03-30,3.686652898788452,3.7466577217905472,3.591523023560033,3.7320225625106818,1514664
2000-03-31,3.8125171661376953,3.922282542033739,3.584937243760262,3.673481134995154,424440
2000-04-03,4.117664813995361,4.117664813995361,3.867399888703174,3.907647416876878,325920
2000-04-04,3.9303317070007324,4.064977178434758,3.8505689187586905,4.024729989086408,1113336
2000-04-05,3.794954299926758,3.950089663310964,3.660308828854912,3.8944750548366036,406680
2000-04-06,3.728363275527954,3.8051990273738108,3.530054037513681,3.8051990273738108,366504
2000-04-07,3.9903385639190674,4.0247317043788335,3.8052008780494893,3.8052008780494893,469440
2000-04-10,3.931063175201416,4.068636009107578,3.9076469217435377,4.024729863919449,408072
2000-04-11,3.928138256072998,3.9808255201500793,3.739341612338122,3.8052008599232012,443136
2000-04-12,3.8286163806915283,3.9515537422181484,3.805199788254652,3.908379180083765,255720
2000-04-13,3.8117871284484863,3.951555142024498,3.629576463237416,3.658847130408067,750144
2000-04-14,3.8117871284484863,3.811787128448486,3.811787128448486,3.811787128448486,0
2000-04-17,3.6200621128082275,3.805199743476455,3.516882722193292,3.516882722193292,440880
2000-04-18,3.5095648765563965,3.658845863910815,3.4759036712084836,3.658845863910815,642192
2000-04-19,3.258568048477173,3.7173871717045492,3.2292973941255463,3.7173871717045492,1570824
2000-04-20,3.063917636871338,3.249787213787678,3.000253843111231,3.249787213787678,2334840
2000-04-21,3.063917636871338,3.063917636871338,3.063917636871338,3.063917636871338,0
2000-04-24,2.9995219707489014,3.073430706204613,2.986349990874222,3.073430706204613,1150968
2000-04-25,2.874389886856079,2.9709833022839556,2.8392648258037196,2.9709833022839556,2860704
2000-04-26,2.886829137802124,2.9600059371139222,2.8685346867411887,2.9600059371139222,2797992
2000-04-27,2.790235996246338,2.978300495553612,2.6833976456968687,2.9248813202788773,1148928
2000-04-28,2.5670461654663086,2.7807226901276074,2.5670461654663086,2.766087529690863,1858704
2000-05-01,2.5670461654663086,2.5670461654663086,2.5670461654663086,2.5670461654663086,0
2000-05-02,2.262629747390747,2.6050976345317136,2.2589711254029727,2.6050976345317136,1856784
2000-05-03,2.3833723068237305,2.5172860488512905,2.1733547175417316,2.1733547175417316,2768904
2000-05-04,2.4704535007476807,2.51289615145787,2.3401986829503154,2.414839200837588,2108016
2000-05-05,2.3628828525543213,2.4733798301338217,2.313854391194618,2.4733798301338217,4114656
2000-05-08,2.2860469818115234,2.4075204927839717,2.269948137251252,2.343856537614232,1428408
2000-05-09,2.326294422149658,2.341661510280923,2.2143335865209877,2.2611671115067162,1166568
2000-05-10,2.3694682121276855,2.406788536901766,2.319707834925131,2.3709318954916143,1676472
2000-05-11,2.337270736694336,2.377518267187264,2.3123906278318165,2.377518267187264,14694888
2000-05-12,2.3058040142059326,2.341660651690872,2.2721428177822243,2.301413467060746,6641352
2000-05-15,2.2523856163024902,2.327026109930059,2.239213803894962,2.2758020414246767,10385616
2000-05-16,2.3445889949798584,2.370932623804425,2.2684848061784284,2.2904378860284695,681600
2000-05-17,2.5077731609344482,2.6197338235504137,2.4031300792158063,2.488015357534292,2754456
2000-05-18,2.8092613220214844,2.8092613220214844,2.4602074398209166,2.5172853941613864,3174936
2000-05-19,2.6651039123535156,2.8948791563511085,2.5172862520424784,2.8246293682202444,6805344
2000-05-22,2.7221810817718506,2.736816240613705,2.5611916546929403,2.5611916546929403,1139136
2000-05-23,2.768282890319824,2.8392644255896595,2.649004319166446,2.670225804929341,1017048
2000-05-24,3.100506067276001,3.100506067276001,2.780722927288096,2.780722927288096,1888704
2000-05-25,3.3595521450042725,3.47224455467377,3.088065733083506,3.161242874799884,3355968
2000-05-26,3.5183465480804443,3.5995728697605616,3.2783262060585723,3.3368678591055176,3556176
2000-05-29,3.5176126956939697,3.629573466261847,3.453948938297932,3.571031845281474,1842120
2000-05-30,3.3602848052978516,3.5124932013315027,3.2578373102439864,3.5124932013315027,6373800
2000-05-31,3.0061073303222656,3.3661375749903795,2.9709822813402234,3.3661375749903795,2164584
2000-06-01,2.649735450744629,2.8831697143270825,2.645344903791879,2.8699977384915716,6423744
2000-06-02,2.6768124103546143,2.764624741317266,2.649005094055034,2.663640594207962,3885768
2000-06-05,2.8590235710144043,2.9980596828428814,2.704620364638062,2.704620364638062,4261632
2000-06-06,2.858290910720825,2.889757013964532,2.7660880429512655,2.8173117839393735,1038864
2000-06-07,3.039768695831299,3.0873337991586776,2.9124408049853785,2.9124408049853785,2757648
2000-06-08,3.149534225463867,3.2190524054941965,3.0148887482295703,3.058794896674551,1429032
2000-06-09,3.173682451248169,3.1905133873747684,3.0931880679393897,3.1905133873747684,1130424
2000-06-12,3.137094259262085,3.1802684834389603,3.0148888317051146,3.1758779354683635,941712
2000-06-13,3.1978306770324707,3.230028695415964,3.0880653143202053,3.190513097844087,1107576
2000-06-14,3.1788055896759033,3.2783260259118543,3.1627062423742367,3.2197843760818214,385488
2000-06-15,3.104896306991577,3.146607011611449,3.074893394314791,3.1187995402208917,250248
2000-06-16,3.124654769897461,3.1531938393240195,3.047818994121479,3.047818994121479,507336
2000-06-19,3.1627063751220703,3.219784511225388,3.1173370384445267,3.123923028760661,414096
2000-06-20,3.1788055896759033,3.234419872283672,3.124654488213215,3.124654488213215,543600
2000-06-21,3.199294328689575,3.3075961801618954,3.1495341181414953,3.2183207053417036,1321608
2000-06-22,3.1934401988983154,3.276861943367472,3.175877673487339,3.200758113222987,272160
2000-06-23,3.10562801361084,3.2563724981911464,3.0529404355661955,3.2197839302415865,735408
2000-06-26,2.8560945987701416,3.029523721287734,2.8034070287179054,3.0148882293325676,4932048
2000-06-27,2.8451192378997803,2.9117100670784186,2.752916203483587,2.752916203483587,702720
2000-06-28,2.8538999557495117,2.870730558468942,2.7829180846495056,2.8429234174581675,851160
2000-06-29,2.9014649391174316,3.014889287895737,2.7807230092808894,2.7975537806922226,607704
2000-06-30,2.815847873687744,2.905123696337166,2.8026758937159584,2.883170619702433,613104
2000-07-03,2.8480451107025146,2.925612792146887,2.829750994738594,2.879511204545939,384192
2000-07-04,2.8487770557403564,2.8670715068075237,2.809993382239851,2.8538995288373483,1271112
2000-07-05,2.9592745304107666,2.973178099694919,2.88243876912031,2.8831703596208786,1103496
2000-07-06,2.9102466106414795,3.0734315477478535,2.899270069399523,3.0734315477478535,1117032
2000-07-07,2.9629335403442383,2.970983046767172,2.9051238141912195,2.9263453011202953,363888
2000-07-10,3.0492827892303467,3.073431312102121,2.985618988899203,2.985618988899203,886008
2000-07-11,3.4466328620910645,3.527127249140139,3.045623102974787,3.0661126624910153,1692768
2000-07-12,3.281984806060791,3.5563982513836,3.243932718982068,3.5563982513836,1478064
2000-07-13,3.2571043968200684,3.3222320338334317,3.234419730428342,3.3215004432929778,377520
2000-07-14,3.276130437850952,3.3222320310915165,3.220516157728217,3.2344197277589006,488880
2000-07-17,3.297351837158203,3.388091170238688,3.250518319621727,3.250518319621727,489528
2000-07-18,3.173682451248169,3.2856432653657497,3.1334352595937793,3.2856432653657497,1331760
2000-07-19,2.982691764831543,3.161243787592694,2.970983633161763,3.0705040922646734,2008848
2000-07-20,2.913905143737793,3.0148894424036747,2.897074538952615,2.9417126231389554,3372696
2000-07-21,2.921222448348999,2.9768374018811175,2.912441351461217,2.9417123443752398,3087192
2000-07-24,2.7865777015686035,2.8831712948793116,2.692911141164326,2.8575592544818775,4834152
2000-07-25,3.1037673950195312,3.1640723566301574,2.8852583495088977,2.914235979182291,3862944
2000-07-26,2.9635767936706543,3.0497274027530854,2.873510492253264,3.0497274027530854,3020496
2000-07-27,2.8523645401000977,2.9604442136353617,2.843749263742142,2.9447803681325455,2318136
2000-07-28,2.835916519165039,2.880558158352398,2.7881420044287557,2.8680270146708104,2493600
2000-07-31,2.832784414291382,2.880558942025,2.7881427629590054,2.820253446457728,697944
2000-08-01,2.773261785507202,2.825735170489849,2.6628326172448293,2.678496458730424,1560000
2000-08-02,2.7983243465423584,2.8351338959654773,2.756815392957091,2.788142722457605,514896
2000-08-03,2.8061561584472656,2.8241695257225405,2.6972934975300795,2.6972934975300795,532800
2000-08-04,2.791276693344116,2.8194713349911638,2.7568162969310315,2.8194713349911638,891672
2000-08-07,2.833569049835205,2.882126415309614,2.7435023528781506,2.7435023528781506,1198512
2000-08-08,2.8727269172668457,2.89308998701814,2.8194705266248317,2.850797857415924,1591464
2000-08-09,2.765429973602295,2.9761068615738284,2.7278370776568672,2.9761068615738284,2228616
2000-08-10,2.65265154838562,2.8022397935912697,2.600177801029984,2.8022397935912697,2978352
2000-08-11,2.5187277793884277,2.6612675230271363,2.4999314104420476,2.6315067100953833,2781264
2000-08-14,2.532041549682617,2.561019723556304,2.4905329421740205,2.5343910732105956,1465056
2000-08-15,2.532041549682617,2.532041549682617,2.532041549682617,2.532041549682617,0
2000-08-16,2.543006181716919,2.5845151449713066,2.5218601128611797,2.571983995143567,1008672
2000-08-17,2.6048781871795654,2.709825377400309,2.5257766553522916,2.553187945935692,3786288
2000-08-18,2.5892140865325928,2.631506222526044,2.5610194487083824,2.6283731663106686,936360
2000-08-21,2.626023292541504,2.645603188331499,2.5876473923107066,2.6158420263718005,1022400
2000-08-22,2.5986125469207764,2.640904685974359,2.5852982222134275,2.615842564780698,1327128
2000-08-23,2.619758367538452,2.7223554697252053,2.582948453355872,2.586081150986004,430032
2000-08-24,2.6315054893493652,2.643253281712532,2.568850477241085,2.568850477241085,186648
2000-08-25,2.6268069744110107,2.6487360358931893,2.615842174784239,2.6471695079057063,477792
2000-08-28,2.633072853088379,2.63933842884463,2.5547543213068242,2.5563208496887624,439920
2000-08-29,2.632288932800293,2.7098244473108695,2.6009616006655505,2.7098244473108695,570456
2000-08-30,2.699643135070801,2.7552490500749136,2.6643997525744645,2.678497069721576,1083768
2000-08-31,2.7568156719207764,2.795975106644635,2.6409042542283734,2.703558919569461,1562256
2000-09-01,2.7568156719207764,2.7568156719207764,2.7568156719207764,2.7568156719207764,0
2000-09-04,2.766214370727539,2.8194711313055345,2.745068301391318,2.780311690532637,760272
2000-09-05,2.9236342906951904,2.976107688929209,2.80380682313224,2.82103683800909,1581432
2000-09-06,2.900139093399048,2.9753250956010517,2.86646223344428,2.9604446017539288,751104
2000-09-07,2.833569049835205,2.9111045940319924,2.812422976030883,2.858630817584186,813144
2000-09-08,2.8022406101226807,2.8586300656831134,2.7763954952741474,2.8586300656831134,758808
2000-09-11,2.8030238151550293,2.8507979878341616,2.7254883004229105,2.7254883004229105,635592
2000-09-12,2.8194706439971924,2.880559138765708,2.7928419994248843,2.7928419994248843,675504
2000-09-13,2.876642942428589,2.9212845945538275,2.8507978320162213,2.878992465328421,552696
2000-09-14,2.9126698970794678,2.9761079203524896,2.870377762059366,2.9134532507438506,1278864
2000-09-15,2.8132057189941406,2.9306836895946757,2.744285464931363,2.9291171612971323,2160216
2000-09-18,2.716089963912964,2.8038067429971334,2.647169368604019,2.7568155665306215,1983408
2000-09-19,2.5907790660858154,2.7333190763549533,2.55475270055708,2.6628323349144467,2621088
2000-09-20,2.701992988586426,2.7724797622017237,2.6409044873045944,2.6628335504065035,601752
2000-09-21,2.849231719970703,3.0074356405039855,2.7395858679201726,2.7395858679201726,4295664
2000-09-22,2.8085060119628906,2.927550490487476,2.775612329229953,2.897789326042048,3466248
2000-09-25,2.8382668495178223,2.9447799810980135,2.788142622199521,2.866461480905862,1060464
2000-09-26,2.771695852279663,2.882125037079131,2.757598356980072,2.882125037079131,2336832
2000-09-27,2.898571491241455,2.9103192829272984,2.795974421230688,2.8194700046023744,1538544
2000-09-28,2.813988208770752,3.0074355071376675,2.803806941837138,2.9291166351297906,3529752
2000-09-29,2.557102918624878,2.9432135742328573,2.3996825582713477,2.9322493135886813,10558536
2000-10-02,2.557102918624878,2.557102918624878,2.557102918624878,2.557102918624878,0
2000-10-03,2.479567527770996,2.5531869889975227,2.3652222850951667,2.4592046370463447,5102040
2000-10-04,2.5054128170013428,2.55240399295889,2.4834835776535393,2.55240399295889,2845392
2000-10-05,2.4725191593170166,2.521076867116702,2.4631208875087833,2.506196016139405,1553352
2000-10-06,2.3644392490386963,2.456855071498764,2.3495587580396737,2.365222244083795,4385088
2000-10-09,2.3707048892974854,2.410647317603147,2.352691521326604,2.410647317603147,1435968
2000-10-10,2.3205814361572266,2.387152530865929,2.311183161854149,2.3660064584982976,3026280
2000-10-11,2.3667895793914795,2.3942012270916817,2.3025683684155474,2.3025683684155474,3007512
2000-10-12,2.3769702911376953,2.380886342323084,2.3385942084693445,2.3573907522392568,803376
2000-10-13,2.3503425121307373,2.3965507071694248,2.3417274127671064,2.349559516832769,1950480
2000-10-16,2.4764363765716553,2.4983654487739666,2.383236968240086,2.4278786459071675,3631848
2000-10-17,2.4239625930786133,2.506197196428941,2.4067325693633377,2.5046310261899625,2061744
2000-10-18,2.456855535507202,2.4670371618730256,2.3871521131609468,2.4560723610570836,451680
2000-10-19,2.5093295574188232,2.5375241990386104,2.4200462268608973,2.4200462268608973,1471296
2000-10-20,2.5202932357788086,2.545355352707529,2.506195918245672,2.535174086174849,1377480
2000-10-23,2.459988832473755,2.5179444687038552,2.437276411029128,2.5061966706896404,1142400
2000-10-24,2.45763897895813,2.4748689967470536,2.405165213341198,2.443541659084074,1160136
2000-10-25,2.532041549682617,2.568851468649566,2.468603518141424,2.506196432360544,2923224
2000-10-26,2.5226426124572754,2.5375234619899065,2.5069791263927406,2.5375234619899065,1280640
2000-10-27,2.4913158416748047,2.537524032234854,2.4764355265695186,2.521860184136046,233544
2000-10-30,2.5069797039031982,2.5375240465365905,2.459988517856224,2.5218601983495,1917480
2000-10-31,2.699643135070801,2.7552490500749136,2.5688508713393428,2.608010304728903,4276584
2000-11-01,2.9612276554107666,2.9870729506118825,2.756816072004553,2.8147720581473137,4967616
2000-11-02,3.035629987716675,3.1014177077660743,2.913452998204494,2.960444175594889,6352200
2000-11-03,3.0465939044952393,3.070089489149517,2.960443666439001,3.070089489149517,2901216
2000-11-06,2.969059467315674,3.0779226926009757,2.962010896947976,3.074006640917328,1527072
2000-11-07,3.0387630462646484,3.0505108420086025,2.9455636754883345,3.015267454776741,3463440
2000-11-08,2.9604451656341553,3.0544275518447632,2.9455643104383706,3.027015903028552,1602024
2000-11-09,3.0387630462646484,3.196966432706093,2.9009221950670194,2.9463472084350633,11434968
2000-11-10,3.031714677810669,3.052860927913705,2.9761083898381835,3.0184005315299363,2289192
2000-11-13,3.0465939044952393,3.097501124084231,2.936948081784723,2.976107150532406,2567520
2000-11-14,3.232208728790283,3.258054014107691,3.040328368757965,3.040328368757965,6390408
2000-11-15,3.3606531620025635,3.4295735995792356,3.2596220293432485,3.367701912376811,4273152
2000-11-16,3.2392590045928955,3.3755335252471923,3.2055823202125184,3.3755335252471923,2951112
2000-11-17,3.265103816986084,3.3348075952894134,3.132745367943306,3.1907013506687054,3981336
2000-11-20,3.1476259231567383,3.242391643323831,3.1022010887937617,3.18365266427811,2092584
2000-11-21,3.0489449501037598,3.124914136237669,3.0387635016987717,3.093586437215709,3626688
2000-11-22,3.052076816558838,3.092019604001013,3.0465944169468955,3.0857538507955513,1473552
2000-11-23,3.04972767829895,3.0622584685257435,2.9917716979572666,3.023099032038505,466464
2000-11-24,3.045811653137207,3.1233471731283005,2.996470769911714,3.0857540850979954,1663008
2000-11-27,3.1617228984832764,3.1954002937988153,3.077922341820918,3.115515429859548,1357416
2000-11-28,3.4311394691467285,3.5008432508066503,3.1405772633919673,3.1405772633919673,4355832
2000-11-29,3.2784173488616943,3.5556653444022133,3.2423909736948815,3.2423909736948815,3870528
2000-11-30,3.3911967277526855,3.4264401130013193,3.2893826232058276,3.3207099572554175,1753272
2000-12-01,3.4052937030792236,3.5321697271130286,3.3214924430584096,3.3677006211729554,4171344
2000-12-04,3.4781298637390137,3.508674198477864,3.3990280065361724,3.4569839788889967,2334096
2000-12-05,3.624586582183838,3.6653123707964967,3.477347633832574,3.5400023071443587,2527008
2000-12-06,3.6801917552948,3.74049706632436,3.5556650828913106,3.710736087546852,4833720
2000-12-07,3.7005553245544434,3.8203829737076176,3.6418163511488175,3.696639273489321,3932640
2000-12-08,3.8156838417053223,3.8376130839115095,3.6888077934878796,3.7812238088180385,2288400
2000-12-11,3.897918224334717,3.966055650211484,3.8376129007741415,3.9002679267324245,3177120
2000-12-12,3.9308130741119385,3.970755513491533,3.892436625300691,3.970755513491533,2927040
2000-12-13,3.9308130741119385,4.135224676772247,3.8846048798873363,3.915932220055079,3223872
2000-12-14,3.8517096042633057,3.9942494631655223,3.837612109811168,3.9629217773861454,4569984
2000-12-15,3.722485065460205,3.820383487130949,3.626152992723164,3.7906221403620117,3107736
2000-12-18,3.6809751987457275,3.7232673286695888,3.5259041751963096,3.6653117124881636,3374784
2000-12-19,3.8987019062042236,3.9754540774677762,3.619887142696403,3.633984641241018,6521256
2000-12-20,3.92063045501709,4.003648373256085,3.8235153979547367,3.959789890999361,4112472
2000-12-21,3.8861706256866455,3.9159316121516654,3.825082303917092,3.8846042768471323,724404
2000-12-22,3.8673744201660156,4.03654260358269,3.790621893358731,3.884604257314024,1554444
2000-12-25,3.8673744201660156,3.8673744201660156,3.8673744201660156,3.8673744201660156,0
2000-12-26,3.4507198333740234,3.8814727004470555,3.3285427960261735,3.792189356745575,2684856
2000-12-27,3.615187406539917,3.680975123010781,3.477346937738284,3.568196231705616,1758324
2000-12-28,3.6700119972229004,3.696640291363685,3.590127114800547,3.6809764413043773,926640
2000-12-29,3.8156838417053223,3.8846042659941573,3.640250262570094,3.663745853611418,1873932
2001-01-01,3.878340244293213,3.9159333501549636,3.803154391084138,3.8783402442932124,1426044
2001-01-02,3.8673744201660156,3.9300290904600335,3.8250822846832806,3.884604257314024,2602452
2001-01-03,4.074134826660156,4.177515629244409,3.8391789460335213,3.8391789460335213,8713860
2001-01-04,3.9832849502563477,4.3043914221008786,3.95039127220283,4.163417901561456,4254060
2001-01-05,3.972320318222046,4.069435724927864,3.947258740380825,4.0099134020123115,3696804
2001-01-08,3.9989492893218994,4.114860888904726,3.978586397143454,3.978586397143454,3621804
2001-01-09,4.060039520263672,4.103897660384424,3.978587920365738,3.9801542697088226,1866420
2001-01-10,4.003648281097412,4.103896033368496,3.9785863430296406,4.085099490189108,759732
2001-01-11,3.9785873889923096,4.128959056931347,3.917498697227762,4.072569771082792,2848812
2001-01-12,4.241738796234131,4.340420244549283,4.041243200738507,4.055340704146845,20076132
2001-01-15,4.691284656524658,4.921541449310466,4.2887270354944045,4.2918597321970475,17351712
2001-01-16,4.562843322753906,4.852622134925954,4.52681658556312,4.69755146227232,3400920
2001-01-17,4.417170524597168,4.664657192569142,4.388975890823859,4.589471383002246,1993152
2001-01-18,4.426568031311035,4.602001563780879,4.420302637637084,4.503320179359457,3836292
2001-01-19,4.5456132888793945,4.683454130666261,4.473560170470021,4.473560170470021,7587204
2001-01-22,4.7210469245910645,4.808763525130746,4.542480309161925,4.542480309161925,5206860
2001-01-23,4.648993968963623,4.775870375667115,4.63019742443189,4.761772877639748,2940180
2001-01-24,4.764906883239746,4.8792518050198215,4.595738665775625,4.721048390098244,6836760
2001-01-25,5.017092704772949,5.147101477151435,4.692853410632371,4.777437699021858,23103372
2001-01-26,5.017092704772949,5.017092704772949,5.017092704772949,5.017092704772949,0
2001-01-29,4.727313995361328,4.902747617157078,4.616101408451484,4.902747617157078,7111080
2001-01-30,4.779003620147705,4.883950438143577,4.669357396595495,4.777437271133695,3736068
2001-01-31,4.849490642547607,5.087579289663303,4.764906716040739,4.796234056393542,4988388
2001-02-01,4.741409778594971,4.8776842620915435,4.52211738267604,4.824427332503103,4331640
2001-02-02,5.355428695678711,5.4729066571830485,4.824428166273388,4.824428166273388,12767364
2001-02-05,5.969445705413818,6.014870894060195,5.403985568882207,5.403985568882207,7053600
2001-02-06,5.532428741455078,6.097889316665957,5.482304858033774,6.032101943746929,11530932
2001-02-07,5.897393226623535,5.94908345411818,5.673401762794393,5.701596399744721,8896896
2001-02-08,6.085357189178467,6.171507438046678,5.685932199927371,5.828471715637109,7561008
2001-02-09,6.000774383544922,6.202836629267696,5.952216847974335,6.108854256096973,5633940
2001-02-12,5.952216148376465,6.108853538088619,5.897393223308629,6.030534663975412,10623768
2001-02-13,5.604481220245361,6.022702436189114,5.523029650224022,5.983543358461241,9316812
2001-02-14,5.715694904327393,5.792447084688668,5.5762876853061645,5.6921993096442005,5119572
2001-02-15,5.953782081604004,6.014870756126609,5.736056386816759,5.764251021783255,6217644
2001-02-16,5.873898029327393,6.046198560168618,5.826906845092774,6.01487158203125,3385008
2001-02-19,6.180906772613525,6.296818743845828,5.747022026781422,5.889561571154732,7255404
2001-02-20,6.40646505355835,6.563102107765627,6.1245179257680755,6.232597801493406,8794308
2001-02-21,6.013304233551025,6.420560976382574,5.952215560794892,6.359472303626441,8356248
2001-02-22,5.822207450866699,6.171508255449883,5.642074469214019,6.013304874213033,9113124
2001-02-23,5.632678031921387,5.981979678434449,5.544961391464145,5.826908580860628,11283444
2001-02-26,5.477604389190674,5.783047015788773,5.422781473152159,5.660870036852374,2738844
2001-02-27,5.244216442108154,5.620145941306077,5.084446333246175,5.574721102918707,5651532
2001-02-28,5.515198707580566,5.729791746673653,5.278676424027913,5.388322646325744,4889376
2001-03-01,5.748586177825928,5.817506942350243,5.557488802506859,5.57315264521822,5213616
2001-03-02,6.436225414276123,6.669615340761571,5.795579043271076,5.795579043271076,13158288
2001-03-05,6.420562744140625,6.588164605061002,6.265491675842312,6.42212873470406,4131168
2001-03-06,6.420562744140625,6.420562744140625,6.420562744140625,6.420562744140625,0
2001-03-07,6.199703216552734,6.484783001169391,5.826906464818872,6.469118796094412,4035660
2001-03-08,6.323447227478027,6.469119474149904,6.108854192120818,6.265491240088743,1969164
2001-03-09,6.0540289878845215,6.29681694491948,5.952214903055975,6.29681694491948,2600556
2001-03-12,5.841004848480225,6.259226137494702,5.775217113164294,5.891128376345386,1949964
2001-03-13,5.684365749359131,5.983542629893879,5.3742237117512035,5.795577932441418,2657532
